,episode reward,episode,Method
165,-143.8369631477327,66,DDPG-PER
166,-143.13512413870416,67,DDPG-PER
167,-121.07656666392431,68,DDPG-PER
168,-121.35281213514202,69,DDPG-PER
169,-98.81703198675491,70,DDPG-PER
170,-122.6254740403242,71,DDPG-PER
171,-147.2629532833442,72,DDPG-PER
172,-187.4044898122364,73,DDPG-PER
173,-185.9876968237932,74,DDPG-PER
174,-185.69941813882545,75,DDPG-PER
175,-230.6850869055702,76,DDPG-PER
176,-207.51712578251843,77,DDPG-PER
177,-165.0275378089402,78,DDPG-PER
178,-142.06567837283913,79,DDPG-PER
179,-163.4527037126414,80,DDPG-PER
180,-119.03088339506832,81,DDPG-PER
181,-120.48512344344023,82,DDPG-PER
182,-146.3532944372061,83,DDPG-PER
183,-191.7882244676781,84,DDPG-PER
184,-171.08630740016238,85,DDPG-PER
185,-147.54324486101274,86,DDPG-PER
186,-146.91519460827632,87,DDPG-PER
187,-121.13258987850656,88,DDPG-PER
188,-147.2335935993189,89,DDPG-PER
189,-170.1210665119289,90,DDPG-PER
190,-193.77519561386663,91,DDPG-PER
191,-215.35019283448258,92,DDPG-PER
192,-240.72150059839782,93,DDPG-PER
193,-192.38563641772686,94,DDPG-PER
194,-166.27091291550488,95,DDPG-PER
195,-167.50648236823386,96,DDPG-PER
196,-121.66319413711278,97,DDPG-PER
197,-230.250222509626,98,DDPG-PER
198,-306.15464939551987,99,DDPG-PER
199,-785.1500911552579,100,DDPG-PER
200,-1244.7207907390311,1,DDPG
201,-1236.2616498072812,2,DDPG
202,-1277.6393807982058,3,DDPG
203,-1201.6989156770635,4,DDPG
204,-1283.15029297127,5,DDPG
205,-1379.1650616487964,6,DDPG
206,-1515.0037541643685,7,DDPG
207,-1455.7729620118548,8,DDPG
208,-1574.3512867191464,9,DDPG
209,-1506.053254332354,10,DDPG
210,-1403.8358732009015,11,DDPG
211,-1331.9768337367384,12,DDPG
212,-1232.7800949532602,13,DDPG
213,-1084.209421994888,14,DDPG
214,-1018.3076496906468,15,DDPG
215,-902.2486567262288,16,DDPG
216,-691.2115212423814,17,DDPG
217,-544.7865018390173,18,DDPG
218,-427.99297639520967,19,DDPG
219,-319.4433815264419,20,DDPG
220,-433.0978126222834,21,DDPG
221,-470.623216459603,22,DDPG
222,-470.4626177895504,23,DDPG
223,-469.6680764193814,24,DDPG
224,-392.3754115037957,25,DDPG
225,-222.03261134435746,26,DDPG
226,-180.15429435459285,27,DDPG
227,-184.17600580328,28,DDPG
228,-210.69947284531403,29,DDPG
229,-260.86289428003244,30,DDPG
230,-187.0552593056768,31,DDPG
231,-213.00534765326907,32,DDPG
232,-204.28726142436454,33,DDPG
233,-201.71045466448516,34,DDPG
234,-150.78208777633273,35,DDPG
235,-177.45780089871278,36,DDPG
236,-151.49410203688927,37,DDPG
237,-127.92137759292636,38,DDPG
238,-125.9717557740382,39,DDPG
239,-151.85725254058133,40,DDPG
240,-172.18017884590682,41,DDPG
241,-171.05765096120638,42,DDPG
242,-169.37378647550622,43,DDPG
243,-122.66095282196552,44,DDPG
244,-122.05912201989136,45,DDPG
245,-124.00583908205236,46,DDPG
246,-124.39310172644562,47,DDPG
247,-123.5458656418514,48,DDPG
248,-148.6514578484585,49,DDPG
249,-194.19832024888646,50,DDPG
250,-169.92351644547918,51,DDPG
251,-201.67635794158176,52,DDPG
252,-178.8038487514605,53,DDPG
253,-178.90075469735459,54,DDPG
254,-158.31839801774186,55,DDPG
255,-156.7211487828456,56,DDPG
256,-148.865316349291,57,DDPG
257,-195.85716906355015,58,DDPG
258,-194.17010970995324,59,DDPG
259,-202.29463281554112,60,DDPG
260,-179.75144371623898,61,DDPG
261,-180.22386132159144,62,DDPG
262,-133.89502934225843,63,DDPG
263,-177.70294199571896,64,DDPG
264,-141.738090413727,65,DDPG
265,-164.59440927524938,66,DDPG
266,-164.65311150427448,67,DDPG
267,-187.39416302611062,68,DDPG
268,-169.1750206122552,69,DDPG
269,-170.99993285594232,70,DDPG
270,-195.65793981432682,71,DDPG
271,-171.3872357435294,72,DDPG
272,-171.65242611242385,73,DDPG
273,-146.5456944061777,74,DDPG
274,-147.03093474630538,75,DDPG
275,-143.83172500205103,76,DDPG
276,-192.30084779484142,77,DDPG
277,-191.3242180091885,78,DDPG
278,-190.30424791588874,79,DDPG
279,-212.71623555385696,80,DDPG
280,-191.18857079939988,81,DDPG
281,-142.48873843273498,82,DDPG
282,-166.16994399614137,83,DDPG
283,-165.89136893197872,84,DDPG
284,-142.26308919452714,85,DDPG
285,-175.1132424604462,86,DDPG
286,-175.96563379017402,87,DDPG
287,-152.7642412217983,88,DDPG
288,-175.00008034587074,89,DDPG
289,-174.82399782894333,90,DDPG
290,-182.14728560591453,91,DDPG
291,-157.20266670853056,92,DDPG
292,-158.45392771511973,93,DDPG
293,-178.81103433253048,94,DDPG
294,-178.06312577227325,95,DDPG
295,-139.22296703171855,96,DDPG
296,-186.76851384244824,97,DDPG
297,-185.0563808351784,98,DDPG
298,-159.8333307362342,99,DDPG
299,-116.64273226035836,100,DDPG
300,-886.7944857061716,1,DDPG-PER
301,-960.331676912146,2,DDPG-PER
302,-1109.4126998846534,3,DDPG-PER
303,-1108.2713132115214,4,DDPG-PER
304,-1222.918927020532,5,DDPG-PER
305,-1345.2772694593511,6,DDPG-PER
306,-1408.6116324860886,7,DDPG-PER
307,-1424.8953601708151,8,DDPG-PER
308,-1557.5212415287867,9,DDPG-PER
309,-1475.9968108625476,10,DDPG-PER
310,-1400.4796586805264,11,DDPG-PER
311,-1304.0028234082542,12,DDPG-PER
312,-1209.8101184242744,13,DDPG-PER
313,-1112.5814027836207,14,DDPG-PER
314,-1162.9435890951386,15,DDPG-PER
315,-1010.2692884278207,16,DDPG-PER
316,-831.7050567645413,17,DDPG-PER
317,-643.9341300727442,18,DDPG-PER
318,-547.2722734310587,19,DDPG-PER
319,-462.7467805310218,20,DDPG-PER
320,-657.4198774836738,21,DDPG-PER
321,-653.4184536048426,22,DDPG-PER
322,-653.3588734944949,23,DDPG-PER
323,-563.797058613575,24,DDPG-PER
324,-373.97403966142036,25,DDPG-PER
325,-126.62133348980736,26,DDPG-PER
326,-150.95446710965422,27,DDPG-PER
327,-150.04085304070142,28,DDPG-PER
328,-181.21160909730511,29,DDPG-PER
329,-157.1538781020045,30,DDPG-PER
330,-157.3497891572877,31,DDPG-PER
331,-157.30198007055867,32,DDPG-PER
332,-155.97551228064248,33,DDPG-PER
333,-152.1713472907521,34,DDPG-PER
